event_labels,post_elapsed_s,pre_elapsed_s,joint,reference_phase,q_lower_rad,q_upper_rad,pre_q_rad,post_q_rad,pre_dq_rad_s,post_dq_rad_s,excess_rad,reference_at_control_endpoint_rad,requested_target_rad,adopted_native_target_rad,raw_pd_Nm,clipped_control_Nm,integration_joint_torque_Nm,integration_actuator_force_Nm,left_foot_weight,right_foot_weight,other_contact_norm_weight,integration_ground_vertical_N,postforward_ground_vertical_N,pelvis_height_m,torso_tilt_deg,com_speed_m_s,torso_angular_rad_s,floor_penetration_m,residual_gate
first_excess:right_ankle_roll_joint:offset=0.02,1.2479999999998628,1.2469999999998629,left_ankle_roll_joint,catch-knot-8,-0.262,0.262,-0.2607838999676616,-0.26081262091999935,-0.033097109410609116,-0.028720952337756567,0.0,-0.26180005073547363,-0.26180005073547363,-0.26180004739761353,0.06960681904505783,0.06960681904505783,0.06960681904505783,0.06960681904505783,0.0,0.0,0.0,0.0,0.0,0.25918452020081095,100.27190249604928,0.6429141508137062,1.7842347061880042,0.0,0.0
first_excess:right_ankle_roll_joint:offset=0.02,1.2479999999998628,1.2469999999998629,right_ankle_pitch_joint,catch-knot-8,-0.803,0.453,-0.8056513560358659,-0.8058315361625015,-0.3075603368961056,-0.1801801266355654,0.0028315361625014246,-0.8029999999999999,-0.8029999999999999,-0.803,4.275054808251845,4.275054808251845,4.275054808251845,4.275054808251845,0.0,0.0,0.0,0.0,0.0,0.25918452020081095,100.27190249604928,0.6429141508137062,1.7842347061880042,0.0,0.0
first_excess:right_ankle_roll_joint:offset=0.02,1.2479999999998628,1.2469999999998629,right_ankle_roll_joint,catch-knot-8,-0.2625,0.2625,0.2629724473439288,0.26293116066640504,-0.034409751960223514,-0.041286677523730504,0.00043116066640502826,0.26180003237724303,0.26180003237724303,0.26180003508925437,0.037578226798017034,0.037578226798017034,0.037578226798017034,0.037578226798017034,0.0,0.0,0.0,0.0,0.0,0.25918452020081095,100.27190249604928,0.6429141508137062,1.7842347061880042,0.0,0.0
first_excess:right_ankle_roll_joint:offset=0.02,1.2479999999998628,1.2469999999998629,waist_pitch_joint,catch-knot-8,-0.314,0.314,0.09422116490642035,0.09196287860640812,-2.247182341270532,-2.2582863000122395,0.0,0.033107334673720415,0.03310733467371535,0.06309603434801102,16.086426785678093,16.086426785678093,16.086426785678093,16.086426785678093,0.0,0.0,0.0,0.0,0.0,0.25918452020081095,100.27190249604928,0.6429141508137062,1.7842347061880042,0.0,0.0
max_excess:right_ankle_roll_joint:offset=-0.02,1.2719999999998601,1.2709999999998602,left_ankle_pitch_joint,catch-knot-8,-0.803,0.453,-0.7959875485175776,-0.7959583363866392,0.030030111985273184,0.029212130938434198,0.0,-0.803,-0.803,-0.803,-2.4434873779199893,-2.4434873779199893,-2.4434873779199893,-2.4434873779199893,0.0,0.0,0.7126409714564249,254.09375429033747,237.37727294434293,0.2620607663777997,101.52259152530591,0.5659918772101763,1.101659661198334,0.00010072833417784643,0.0
max_excess:right_ankle_roll_joint:offset=-0.02,1.2719999999998601,1.2709999999998602,left_ankle_roll_joint,catch-knot-8,-0.262,0.262,-0.2616942700987497,-0.2617356145882542,-0.04709308687015297,-0.041344489504466814,0.0,-0.26180005073547363,-0.26180005073547363,-0.26180004739761353,0.5010642675071219,0.5010642675071219,0.5010642675071219,0.5010642675071219,0.0,0.0,0.7126409714564249,254.09375429033747,237.37727294434293,0.2620607663777997,101.52259152530591,0.5659918772101763,1.101659661198334,0.00010072833417784643,0.0
max_excess:right_ankle_roll_joint:offset=-0.02,1.2719999999998601,1.2709999999998602,right_ankle_pitch_joint,catch-knot-8,-0.803,0.453,-0.8052003647857489,-0.8051760384390787,-0.006746215261316257,0.024326346670144453,0.0021760384390786536,-0.803,-0.803,-0.803,0.7364341486625773,0.7364341486625773,0.7364341486625773,0.7364341486625773,0.0,0.0,0.7126409714564249,254.09375429033747,237.37727294434293,0.2620607663777997,101.52259152530591,0.5659918772101763,1.101659661198334,0.00010072833417784643,0.0
max_excess:right_ankle_roll_joint:offset=-0.02,1.2719999999998601,1.2709999999998602,right_ankle_roll_joint,catch-knot-8,-0.2625,0.2625,0.2627269365247598,0.26271790459720556,0.0112050086211964,-0.009031927554224136,0.00021790459720555377,0.26180003917217254,0.26180003917217254,0.26180003508925437,-0.4048406319204607,-0.4048406319204607,-0.4048406319204607,-0.4048406319204607,0.0,0.0,0.7126409714564249,254.09375429033747,237.37727294434293,0.2620607663777997,101.52259152530591,0.5659918772101763,1.101659661198334,0.00010072833417784643,0.0
max_excess:right_ankle_roll_joint:offset=-0.02,1.2719999999998601,1.2709999999998602,waist_pitch_joint,catch-knot-8,-0.314,0.314,0.04535002425039431,0.04350006849340208,-1.8405367223228286,-1.849955756992234,0.0,-0.012478174119867118,-0.012478174119872176,0.039096036329865455,18.947099581878685,18.947099581878685,18.947099581878685,18.947099581878685,0.0,0.0,0.7126409714564249,254.09375429033747,237.37727294434293,0.2620607663777997,101.52259152530591,0.5659918772101763,1.101659661198334,0.00010072833417784643,0.0
max_excess:right_ankle_roll_joint:offset=0,1.291999999999858,1.290999999999858,left_ankle_pitch_joint,catch-knot-8,-0.803,0.453,-0.7957164665033033,-0.7957232044221975,-0.006673843886495583,-0.006737918894118908,0.0,-0.8029999999999999,-0.803,-0.803,-2.109554124709482,-2.109554124709482,-2.109554124709482,-2.109554124709482,0.0,0.0,0.0,202.87388479614714,0.0,0.262360831685774,102.12690401074029,0.4652288973793712,0.8410906107363443,0.0,0.0
max_excess:right_ankle_roll_joint:offset=0,1.291999999999858,1.290999999999858,left_ankle_roll_joint,catch-knot-8,-0.262,0.262,-0.26263998034167774,-0.26267459309529156,-0.04049130378426377,-0.03461275361383047,0.0006745930952915535,-0.26180005073547363,-0.26180005073547363,-0.26180004739761353,0.7100866909782599,0.7100866909782599,0.7100866909782599,0.7100866909782599,0.0,0.0,0.0,202.87388479614714,0.0,0.262360831685774,102.12690401074029,0.4652288973793712,0.8410906107363443,0.0,0.0
max_excess:right_ankle_roll_joint:offset=0,1.291999999999858,1.290999999999858,right_ankle_pitch_joint,catch-knot-8,-0.803,0.453,-0.8055816547304359,-0.8056011615925723,-0.05464058975890589,-0.019506862136512485,0.0026011615925722875,-0.8029999999999999,-0.803,-0.803,1.392684123875617,1.392684123875617,1.392684123875617,1.392684123875617,0.0,0.0,0.0,202.87388479614714,0.0,0.262360831685774,102.12690401074029,0.4652288973793712,0.8410906107363443,0.0,0.0
max_excess:right_ankle_roll_joint:offset=0,1.291999999999858,1.290999999999858,right_ankle_roll_joint,catch-knot-8,-0.2625,0.2625,0.26424741210081054,0.2642784209084989,0.09451735107938132,0.031008807688358776,0.00177842090849889,0.26180004596710205,0.26180004596710205,0.26180005073547363,-1.8035501678093955,-1.8035501678093955,-1.8035501678093955,-1.8035501678093955,0.0,0.0,0.0,202.87388479614714,0.0,0.262360831685774,102.12690401074029,0.4652288973793712,0.8410906107363443,0.0,0.0
max_excess:right_ankle_roll_joint:offset=0,1.291999999999858,1.290999999999858,waist_pitch_joint,catch-knot-8,-0.314,0.314,0.010441529864638041,0.008847217493419142,-1.566437809440722,-1.5943123712189007,0.0,-0.058063682913454644,-0.0580636829134597,0.015096034802496433,19.118572239158087,19.118572239158087,19.118572239158087,19.118572239158087,0.0,0.0,0.0,202.87388479614714,0.0,0.262360831685774,102.12690401074029,0.4652288973793712,0.8410906107363443,0.0,0.0
max_excess:right_ankle_roll_joint:offset=0.02,1.3119999999998557,1.3109999999998558,left_ankle_pitch_joint,catch-knot-9,-0.803,0.453,-0.7965461237972407,-0.7966203247219822,-0.07701004228209328,-0.07420092474158359,0.0,-0.803,-0.803,-0.803,-1.0648936909537223,-1.0648936909537223,-1.0648936909537223,-1.0648936909537223,0.0,0.0,0.7047792705784162,227.44773974297144,216.5999662333634,0.2615181309293395,102.52255094459902,0.3735402756306699,0.46241950282310385,6.64786161998221e-05,0.0
max_excess:right_ankle_roll_joint:offset=0.02,1.3119999999998557,1.3109999999998558,left_ankle_roll_joint,catch-knot-9,-0.262,0.262,-0.2615014279003754,-0.26142008538985423,0.08994090313195685,0.0813425105211503,0.0,-0.2618116527795789,-0.2618116527795789,-0.2618116503953934,-1.1106319086757848,-1.1106319086757848,-1.1106319086757848,-1.1106319086757848,0.0,0.0,0.7047792705784162,227.44773974297144,216.5999662333634,0.2615181309293395,102.52255094459902,0.3735402756306699,0.46241950282310385,6.64786161998221e-05,0.0
max_excess:right_ankle_roll_joint:offset=0.02,1.3119999999998557,1.3109999999998558,right_ankle_pitch_joint,catch-knot-9,-0.803,0.453,-0.8065232570883759,-0.806591470355426,-0.11997733788774098,-0.0682132670500419,0.003591470355425952,-0.803,-0.803,-0.803,2.4143657538588608,2.4143657538588608,2.4143657538588608,2.4143657538588608,0.0,0.0,0.7047792705784162,227.44773974297144,216.5999662333634,0.2615181309293395,102.52255094459902,0.3735402756306699,0.46241950282310385,6.64786161998221e-05,0.0
max_excess:right_ankle_roll_joint:offset=0.02,1.3119999999998557,1.3109999999998558,right_ankle_roll_joint,catch-knot-9,-0.2625,0.2625,0.2629810942332724,0.2629115590146796,-0.0446429324272324,-0.06953521859279684,0.00041155901467959666,0.261795788884163,0.261795788884163,0.2617957949638367,0.1494873431908642,0.1494873431908642,0.1494873431908642,0.1494873431908642,0.0,0.0,0.7047792705784162,227.44773974297144,216.5999662333634,0.2615181309293395,102.52255094459902,0.3735402756306699,0.46241950282310385,6.64786161998221e-05,0.0
max_excess:right_ankle_roll_joint:offset=0.02,1.3119999999998557,1.3109999999998558,waist_pitch_joint,catch-knot-9,-0.314,0.314,-0.01812788015108945,-0.019384709647025607,-1.2276654611177618,-1.256829495936159,0.0,-0.09880913758256606,-0.09880913758256932,-0.008903964970260858,16.656623715606646,16.656623715606646,16.656623715606646,16.656623715606646,0.0,0.0,0.7047792705784162,227.44773974297144,216.5999662333634,0.2615181309293395,102.52255094459902,0.3735402756306699,0.46241950282310385,6.64786161998221e-05,0.0
max_excess:right_ankle_pitch_joint:offset=-0.02,1.418999999999844,1.417999999999844,left_ankle_pitch_joint,catch-knot-10,-0.803,0.453,-0.8163209055129298,-0.8164315597227807,-0.13987387648962737,-0.11065420985092346,0.01343155972278065,-0.803,-0.803,-0.803,5.578763919105566,5.578763919105566,5.578763919105566,5.578763919105566,0.5126347720780243,0.6297756893201443,0.924598903422419,477.8881601163341,777.514797789337,0.24102126476362118,100.8195435382168,0.21656455798993512,1.6794502391282191,0.002858146293261375,0.0
max_excess:right_ankle_pitch_joint:offset=-0.02,1.418999999999844,1.417999999999844,left_ankle_roll_joint,catch-knot-10,-0.262,0.262,-0.26550043548302243,-0.26551806850072013,-0.025585529227440923,-0.01763301769771219,0.0035180685007201173,-0.2617811505794541,-0.2617811505794541,-0.26178115153312687,1.405252404440192,1.405252404440192,1.405252404440192,1.405252404440192,0.5126347720780243,0.6297756893201443,0.924598903422419,477.8881601163341,777.514797789337,0.24102126476362118,100.8195435382168,0.21656455798993512,1.6794502391282191,0.002858146293261375,0.0
max_excess:right_ankle_pitch_joint:offset=-0.02,1.418999999999844,1.417999999999844,right_ankle_pitch_joint,catch-knot-10,-0.803,0.453,-0.8107812072842515,-0.8109270911815498,-0.15110206014284291,-0.1458838972983093,0.007927091181549772,-0.8024975873718305,-0.8024975873718304,-0.8024975875616074,4.1946105788454275,4.1946105788454275,4.1946105788454275,4.1946105788454275,0.5126347720780243,0.6297756893201443,0.924598903422419,477.8881601163341,777.514797789337,0.24102126476362118,100.8195435382168,0.21656455798993512,1.6794502391282191,0.002858146293261375,0.0
max_excess:right_ankle_pitch_joint:offset=-0.02,1.418999999999844,1.417999999999844,right_ankle_roll_joint,catch-knot-10,-0.2625,0.2625,0.2634496312482996,0.2635014425589468,0.055345398156400195,0.05181131064716449,0.0010014425589467968,0.2617646763324735,0.2617646763324735,0.26176467463374137,-1.1316486858692363,-1.1316486858692363,-1.1316486858692363,-1.1316486858692363,0.5126347720780243,0.6297756893201443,0.924598903422419,477.8881601163341,777.514797789337,0.24102126476362118,100.8195435382168,0.21656455798993512,1.6794502391282191,0.002858146293261375,0.0
max_excess:right_ankle_pitch_joint:offset=-0.02,1.418999999999844,1.417999999999844,waist_pitch_joint,catch-knot-10,-0.314,0.314,-0.06608248302572481,-0.065370439436706,0.8026145473914184,0.7120435890188089,0.0,-0.23273233377921593,-0.23273233377921765,-0.12890396851301195,-27.926992672417235,-27.926992672417235,-27.926992672417235,-27.926992672417235,0.5126347720780243,0.6297756893201443,0.924598903422419,477.8881601163341,777.514797789337,0.24102126476362118,100.8195435382168,0.21656455798993512,1.6794502391282191,0.002858146293261375,0.0
max_excess:right_ankle_pitch_joint:offset=0,1.4389999999998417,1.4379999999998418,left_ankle_pitch_joint,catch-knot-10,-0.803,0.453,-0.8140494222989378,-0.813748771259944,0.30216928054542586,0.30065103899382795,0.010748771259944001,-0.803,-0.803,-0.803,-0.10382846775755672,-0.10382846775755672,-0.10382846775755672,-0.10382846775755672,0.0,0.3854219620652156,0.0,159.9400881148731,158.67479157689183,0.2414381824373353,100.53389326687025,0.27811990668586245,2.261210389957478,0.0008800783069613195,0.0
max_excess:right_ankle_pitch_joint:offset=0,1.4389999999998417,1.4379999999998418,left_ankle_roll_joint,catch-knot-10,-0.262,0.262,-0.26340140972281056,-0.2632484619290644,0.16483837239899768,0.1529477937461222,0.001248461929064415,-0.2615734091997163,-0.2615734091997163,-0.26157340633869175,-1.3165322795337107,-1.3165322795337107,-1.3165322795337107,-1.3165322795337107,0.0,0.3854219620652156,0.0,159.9400881148731,158.67479157689183,0.2414381824373353,100.53389326687025,0.27811990668586245,2.261210389957478,0.0008800783069613195,0.0
max_excess:right_ankle_pitch_joint:offset=0,1.4389999999998417,1.4379999999998418,right_ankle_pitch_joint,catch-knot-10,-0.803,0.453,-0.812753232289763,-0.8127559492662899,-0.013330714959804106,-0.0027169765268247404,0.009755949266289865,-0.8019468658371016,-0.8019468658371014,-0.8019468817710876,3.3927249787408993,3.3927249787408993,3.3927249787408993,3.3927249787408993,0.0,0.3854219620652156,0.0,159.9400881148731,158.67479157689183,0.2414381824373353,100.53389326687025,0.27811990668586245,2.261210389957478,0.0008800783069613195,0.0
max_excess:right_ankle_pitch_joint:offset=0,1.4389999999998417,1.4379999999998418,right_ankle_roll_joint,catch-knot-10,-0.2625,0.2625,0.26379508027195736,0.26379100060529526,-0.0024058594061516117,-0.00407966666211404,0.001291000605295245,0.26179460120201087,0.26179460120201087,0.2617946058511734,-0.5729231342244413,-0.5729231342244413,-0.5729231342244413,-0.5729231342244413,0.0,0.3854219620652156,0.0,159.9400881148731,158.67479157689183,0.2414381824373353,100.53389326687025,0.27811990668586245,2.261210389957478,0.0008800783069613195,0.0
max_excess:right_ankle_pitch_joint:offset=0,1.4389999999998417,1.4379999999998418,waist_pitch_joint,catch-knot-10,-0.314,0.314,-0.054735007651459326,-0.05513112485211791,-0.26311279680417704,-0.39611720065857925,0.0,-0.24799040573823294,-0.24799040573823466,-0.1529039688706398,-26.473906880359074,-26.473906880359074,-26.473906880359074,-26.473906880359074,0.0,0.3854219620652156,0.0,159.9400881148731,158.67479157689183,0.2414381824373353,100.53389326687025,0.27811990668586245,2.261210389957478,0.0008800783069613195,0.0
max_excess:right_ankle_pitch_joint:offset=0.02,1.4589999999998395,1.4579999999998396,left_ankle_pitch_joint,catch-knot-10,-0.803,0.453,-0.810329569988719,-0.8102890658519619,0.044232031597319796,0.04050413675705709,0.007289065851961873,-0.8030000000000002,-0.803,-0.803,1.6984426848057166,1.6984426848057166,1.6984426848057166,1.6984426848057166,0.413874180924308,0.3429553544351432,1.2057143361024132,316.1250261475302,712.8346679739209,0.24222821745686934,100.67603393223652,0.32846393091278175,2.91347298207731,0.0012524517357828347,0.0
max_excess:right_ankle_pitch_joint:offset=0.02,1.4589999999998395,1.4579999999998396,left_ankle_roll_joint,catch-knot-10,-0.262,0.262,-0.26240500686577445,-0.2624479014059593,-0.04466625008985445,-0.04289454018483597,0.0004479014059592945,-0.2613656678199785,-0.26136566781997844,-0.2613656611442566,0.8171446497147262,0.8171446497147262,0.8171446497147262,0.8171446497147262,0.413874180924308,0.3429553544351432,1.2057143361024132,316.1250261475302,712.8346679739209,0.24222821745686934,100.67603393223652,0.32846393091278175,2.91347298207731,0.0012524517357828347,0.0
max_excess:right_ankle_pitch_joint:offset=0.02,1.4589999999998395,1.4579999999998396,right_ankle_pitch_joint,catch-knot-10,-0.803,0.453,-0.8119012388296979,-0.8118221399057848,0.07649354268190295,0.07909892391305895,0.008822139905784732,-0.8013961443023727,-0.8013961443023725,-0.8013961310982705,2.286106675470531,2.286106675470531,2.286106675470531,2.286106675470531,0.413874180924308,0.3429553544351432,1.2057143361024132,316.1250261475302,712.8346679739209,0.24222821745686934,100.67603393223652,0.32846393091278175,2.91347298207731,0.0012524517357828347,0.0
max_excess:right_ankle_pitch_joint:offset=0.02,1.4589999999998395,1.4579999999998396,right_ankle_roll_joint,catch-knot-10,-0.2625,0.2625,0.2624571059595363,0.2623890670903366,-0.06310276992196483,-0.06803886919968018,0.0,0.2618245260715482,0.26182452607154827,0.26182452142238616,0.5241509832305686,0.5241509832305686,0.5241509832305686,0.5241509832305686,0.413874180924308,0.3429553544351432,1.2057143361024132,316.1250261475302,712.8346679739209,0.24222821745686934,100.67603393223652,0.32846393091278175,2.91347298207731,0.0012524517357828347,0.0
max_excess:right_ankle_pitch_joint:offset=0.02,1.4589999999998395,1.4579999999998396,waist_pitch_joint,catch-knot-10,-0.314,0.314,-0.06803229810198222,-0.06902241331267667,-0.9318108577916994,-0.9901152106944529,0.0,-0.26324847769724996,-0.2632484776972517,-0.17690395987033844,-22.11926210926264,-22.11926210926264,-22.11926210926264,-22.11926210926264,0.413874180924308,0.3429553544351432,1.2057143361024132,316.1250261475302,712.8346679739209,0.24222821745686934,100.67603393223652,0.32846393091278175,2.91347298207731,0.0012524517357828347,0.0
long_airborne_start:None:offset=-0.02,1.9109999999997898,1.9099999999997899,left_ankle_pitch_joint,unchanged-prefix-boundary,-0.803,0.453,-0.6590498938577043,-0.6589279018338727,0.0961905819412564,0.1219920238316013,0.0,-0.6514118332253075,-0.651411833225307,-0.6514118354320526,1.2031453232644225,1.2031453232644225,1.2031453232644225,1.2031453232644225,0.0,0.0,0.0,0.0,0.0,0.5029852126030989,43.86798512269919,1.6433515595759565,5.320375719058041,0.0,0.0
long_airborne_start:None:offset=-0.02,1.9109999999997898,1.9099999999997899,left_ankle_roll_joint,unchanged-prefix-boundary,-0.262,0.262,-0.08402272429491264,-0.084205583443157,0.16475968426745732,-0.18285914824435928,0.0,-0.133008916365587,-0.13300891636558718,-0.13300891149044036,-16.559899198845095,-16.559899198845095,-16.559899198845095,-16.559899198845095,0.0,0.0,0.0,0.0,0.0,0.5029852126030989,43.86798512269919,1.6433515595759565,5.320375719058041,0.0,0.0
long_airborne_start:None:offset=-0.02,1.9109999999997898,1.9099999999997899,right_ankle_pitch_joint,unchanged-prefix-boundary,-0.803,0.453,-0.6438081278699466,-0.6433815411569684,0.3639167721234892,0.4265867129781553,0.0,-0.6179983393826771,-0.617998339382676,-0.617998356282711,3.625683198474035,3.625683198474035,3.625683198474035,3.625683198474035,0.0,0.0,0.0,0.0,0.0,0.5029852126030989,43.86798512269919,1.6433515595759565,5.320375719058041,0.0,0.0
long_airborne_start:None:offset=-0.02,1.9109999999997898,1.9099999999997899,right_ankle_roll_joint,unchanged-prefix-boundary,-0.2625,0.2625,0.05137849366943035,0.05075552937263935,-0.9553514511686738,-0.6229642967909991,0.0,0.07449578643975838,0.07449578643975716,0.0744957882910967,17.743756219104355,17.743756219104355,17.743756219104355,17.743756219104355,0.0,0.0,0.0,0.0,0.0,0.5029852126030989,43.86798512269919,1.6433515595759565,5.320375719058041,0.0,0.0
long_airborne_start:None:offset=-0.02,1.9109999999997898,1.9099999999997899,waist_pitch_joint,unchanged-prefix-boundary,-0.314,0.314,-0.03175353517103637,-0.028481470309779856,3.277700155671937,3.272064861256516,0.0,0.08950171422948408,0.0895017142294867,0.08950171500444412,-0.7063690557051174,-0.7063690557051174,-0.7063690557051174,-0.7063690557051174,0.0,0.0,0.0,0.0,0.0,0.5029852126030989,43.86798512269919,1.6433515595759565,5.320375719058041,0.0,0.0
long_airborne_start:None:offset=0,1.9309999999997876,1.9299999999997877,left_ankle_pitch_joint,unchanged-prefix-boundary,-0.803,0.453,-0.655626633879998,-0.6553890344153979,0.23937627350373025,0.23759946460010414,0.0,-0.647017477031606,-0.6470174770316055,-0.6470174994468689,-0.1254930500557383,-0.1254930500557383,-0.1254930500557383,-0.1254930500557383,0.95038631010042,0.0,0.0,0.0,391.26558555373344,0.5308284890617406,38.602610604112364,1.5127904356352306,4.950760775694886,1.2369002657229393e-05,0.0
long_airborne_start:None:offset=0,1.9309999999997876,1.9299999999997877,left_ankle_roll_joint,unchanged-prefix-boundary,-0.262,0.262,-0.09486221386182135,-0.09570101274442674,-0.8368853270001049,-0.8387988826054001,0.0,-0.1344914567929994,-0.13449145679299956,-0.13449145603179932,-2.420496014236665,-2.420496014236665,-2.420496014236665,-2.420496014236665,0.95038631010042,0.0,0.0,0.0,391.26558555373344,0.5308284890617406,38.602610604112364,1.5127904356352306,4.950760775694886,1.2369002657229393e-05,0.0
long_airborne_start:None:offset=0,1.9309999999997876,1.9299999999997877,right_ankle_pitch_joint,unchanged-prefix-boundary,-0.803,0.453,-0.6330067480953515,-0.6325120648207998,0.459221245321905,0.49468327455172073,0.0,-0.6080635026721375,-0.6080635026721365,-0.6080635250806808,2.2874715982883975,2.2874715982883975,2.2874715982883975,2.2874715982883975,0.95038631010042,0.0,0.0,0.0,391.26558555373344,0.5308284890617406,38.602610604112364,1.5127904356352306,4.950760775694886,1.2369002657229393e-05,0.0
long_airborne_start:None:offset=0,1.9309999999997876,1.9299999999997877,right_ankle_roll_joint,unchanged-prefix-boundary,-0.2625,0.2625,0.049176680412094616,0.04884503391698939,-0.5308022708270344,-0.3316464951052246,0.0,0.06354750327380754,0.06354750327380633,0.06354750283062459,10.316588888295222,10.316588888295222,10.316588888295222,10.316588888295222,0.95038631010042,0.0,0.0,0.0,391.26558555373344,0.5308284890617406,38.602610604112364,1.5127904356352306,4.950760775694886,1.2369002657229393e-05,0.0
long_airborne_start:None:offset=0,1.9309999999997876,1.9299999999997877,waist_pitch_joint,unchanged-prefix-boundary,-0.314,0.314,0.02958624253667528,0.03247637014997431,2.886799344692125,2.8901276132990286,0.0,0.11308936615240545,0.11308936615240807,0.11308936756849289,-7.609468771361648,-7.609468771361648,-7.609468771361648,-7.609468771361648,0.95038631010042,0.0,0.0,0.0,391.26558555373344,0.5308284890617406,38.602610604112364,1.5127904356352306,4.950760775694886,1.2369002657229393e-05,0.0
long_airborne_start:None:offset=0.02,1.9509999999997854,1.9499999999997855,left_ankle_pitch_joint,fixed-start-quintic-1,-0.803,0.453,-0.6521691246444641,-0.6520316343032801,0.14340422143302325,0.1374903411839381,0.0,-0.6469860448903422,-0.6469860448903422,-0.6469860369563103,-0.0675072523709519,-0.0675072523709519,-0.0675072523709519,-0.0675072523709519,0.0,0.0,0.0,0.0,0.0,0.5567950228644563,33.76762934205983,1.3423581365966124,4.574481279493984,0.0,0.0
long_airborne_start:None:offset=0.02,1.9509999999997854,1.9499999999997855,left_ankle_roll_joint,fixed-start-quintic-1,-0.262,0.262,-0.10891748136978532,-0.1096005050557775,-0.6938637982018604,-0.6830236859921656,0.0,-0.13448619052678876,-0.13448619052678878,-0.1344861932992935,0.1795591720017793,0.1795591720017793,0.1795591720017793,0.1795591720017793,0.0,0.0,0.0,0.0,0.0,0.5567950228644563,33.76762934205983,1.3423581365966124,4.574481279493984,0.0,0.0
long_airborne_start:None:offset=0.02,1.9509999999997854,1.9499999999997855,right_ankle_pitch_joint,fixed-start-quintic-1,-0.803,0.453,-0.6237125757154568,-0.6233603147552865,0.3632576131874251,0.3522609601702539,0.0,-0.6078862567046713,-0.6078862567046713,-0.6078862400054932,0.6381099673495942,0.6381099673495942,0.6381099673495942,0.6381099673495942,0.0,0.0,0.0,0.0,0.0,0.5567950228644563,33.76762934205983,1.3423581365966124,4.574481279493984,0.0,0.0
long_airborne_start:None:offset=0.02,1.9509999999997854,1.9499999999997855,right_ankle_roll_joint,fixed-start-quintic-1,-0.2625,0.2625,0.05263504534648398,0.052961615066682025,0.32468535020626504,0.32656972019804864,0.0,0.06348390895150072,0.0634839089515007,0.06348390877246857,-0.41873637832908805,-0.41873637832908805,-0.41873637832908805,-0.41873637832908805,0.0,0.0,0.0,0.0,0.0,0.5567950228644563,33.76762934205983,1.3423581365966124,4.574481279493984,0.0,0.0
long_airborne_start:None:offset=0.02,1.9509999999997854,1.9499999999997855,waist_pitch_joint,fixed-start-quintic-1,-0.314,0.314,0.08715931197307418,0.08998270436534762,2.8362676075206923,2.8233923922734383,0.0,0.11312385478422511,0.11312385478422511,0.11312385153770446,-24.299343067212945,-24.299343067212945,-24.299343067212945,-24.299343067212945,0.0,0.0,0.0,0.0,0.0,0.5567950228644563,33.76762934205983,1.3423581365966124,4.574481279493984,0.0,0.0
long_airborne_last_sample:None:offset=-0.02,2.125999999999766,2.1249999999997664,left_ankle_pitch_joint,fixed-start-quintic-10,-0.803,0.453,-0.6350381570946333,-0.6347762796221458,0.2629017405425133,0.2618774724874847,0.0,-0.6266539723644131,-0.6266539723644127,-0.626653952240944,-0.4591322002669318,-0.4591322002669318,-0.4591322002669318,-0.4591322002669318,0.0,0.0,0.0,0.0,0.0,0.6143882507489503,21.020442147704262,0.7537774989477752,1.8347940176741706,0.0,0.0
